0
tag,keypoints_left_hand,keypoints_right_hand
nice,"[(0.21111510694026947, 0.7649281620979309, -4.958680506206292e-07), (0.260935515165329, 0.6327267289161682, -0.013613270595669746), (0.2896471321582794, 0.5026391744613647, -0.022839538753032684), (0.3006027936935425, 0.4064512252807617, -0.03307059779763222), (0.3051324188709259, 0.31774580478668213, -0.039313506335020065), (0.23952889442443848, 0.48524725437164307, -0.029637031257152557), (0.3585159182548523, 0.5133535861968994, -0.06127623841166496), (0.34119024872779846, 0.5560928583145142, -0.07768532633781433), (0.3051546514034271, 0.5486375093460083, -0.09049348533153534), (0.22102834284305573, 0.5500149726867676, -0.040789369493722916), (0.36035460233688354, 0.5772432684898376, -0.06667917221784592), (0.32987692952156067, 0.6047505736351013, -0.07037265598773956), (0.29031848907470703, 0.5980632305145264, -0.0791364535689354), (0.21265909075737, 0.6205939650535583, -0.055011048913002014), (0.34393933415412903, 0.6448588371276855, -0.07744196802377701), (0.31465044617652893, 0.6670699119567871, -0.07020609825849533), (0.2817423939704895, 0.6586061716079712, -0.06932365894317627), (0.21374750137329102, 0.6881771087646484, -0.07163944840431213), (0.3188862204551697, 0.6980105638504028, -0.08472272753715515), (0.29931503534317017, 0.7078168392181396, -0.08214273303747177), (0.26381975412368774, 0.7025359869003296, -0.08363524079322815)]","[(0.816943347454071, 0.7743834853172302, -5.508299523171445e-07), (0.7749487161636353, 0.6499841213226318, -0.02930517867207527), (0.7606099247932434, 0.5250451564788818, -0.0425422303378582), (0.7653384804725647, 0.4327946603298187, -0.05142216756939888), (0.7789323329925537, 0.3592311143875122, -0.05416850745677948), (0.83287513256073, 0.4953603744506836, -0.03875020146369934), (0.7238057255744934, 0.5365752577781677, -0.072330541908741), (0.7311433553695679, 0.5825046300888062, -0.08514857292175293), (0.7646361589431763, 0.5809198021888733, -0.09054416418075562), (0.8558952212333679, 0.5538276433944702, -0.04047694057226181), (0.7323976755142212, 0.6018657088279724, -0.07328273355960846), (0.7491106390953064, 0.6286270618438721, -0.07546215504407883), (0.7802881002426147, 0.6202693581581116, -0.07501185685396194), (0.8670396208763123, 0.6218620538711548, -0.047131605446338654), (0.7509102821350098, 0.6610118746757507, -0.08130975812673569), (0.7669224739074707, 0.6807528734207153, -0.07426591217517853), (0.7980000972747803, 0.6733484268188477, -0.06484415382146835), (0.8681933283805847, 0.692851185798645, -0.056843455880880356), (0.777857780456543, 0.716436505317688, -0.08029993623495102), (0.7856534123420715, 0.7241971492767334, -0.08089984953403473), (0.8138954639434814, 0.7168160080909729, -0.07679838687181473)]"
nice,"[(0.21016782522201538, 0.7643752098083496, -5.323337859408639e-07), (0.2587166428565979, 0.634944498538971, -0.015465443953871727), (0.29198670387268066, 0.5059277415275574, -0.025563567876815796), (0.30629292130470276, 0.40742331743240356, -0.03625807911157608), (0.31088966131210327, 0.3179698586463928, -0.0430075041949749), (0.24584540724754333, 0.48887836933135986, -0.0317174531519413), (0.3623513877391815, 0.515397310256958, -0.06435602158308029), (0.34327441453933716, 0.5571445226669312, -0.08151604235172272), (0.3059673607349396, 0.5483965277671814, -0.0947984829545021), (0.22786125540733337, 0.5564599633216858, -0.042489469051361084), (0.3632027208805084, 0.5847694277763367, -0.0700741782784462), (0.3319705128669739, 0.611258327960968, -0.07558552175760269), (0.29354578256607056, 0.6014646291732788, -0.0855027586221695), (0.21952277421951294, 0.6277878284454346, -0.05632815137505531), (0.34785085916519165, 0.6528662443161011, -0.08014271408319473), (0.31669092178344727, 0.6747446060180664, -0.07391249388456345), (0.28386345505714417, 0.6645416021347046, -0.07363058626651764), (0.2206782102584839, 0.6951902508735657, -0.07262984663248062), (0.32400327920913696, 0.7079272270202637, -0.08659595996141434), (0.30047377943992615, 0.7192800641059875, -0.08450628072023392), (0.26352253556251526, 0.7131341695785522, -0.08620994538068771)]","[(0.8153702020645142, 0.7862738370895386, -5.765314767813834e-07), (0.7678632736206055, 0.6662025451660156, -0.02875060774385929), (0.7523655891418457, 0.5410783886909485, -0.04030582308769226), (0.7599773406982422, 0.44799259305000305, -0.04756847769021988), (0.770235538482666, 0.3719838261604309, -0.04850960150361061), (0.8242843747138977, 0.511400043964386, -0.03602570295333862), (0.7144313454627991, 0.5491661429405212, -0.06857574731111526), (0.7241831421852112, 0.5949352979660034, -0.08102690428495407), (0.7586575746536255, 0.5919622182846069, -0.08606058359146118), (0.846782386302948, 0.5683578848838806, -0.03773538023233414), (0.7211520671844482, 0.6164286732673645, -0.06849316507577896), (0.7407612800598145, 0.6451444625854492, -0.07022105902433395), (0.773109495639801, 0.6347693204879761, -0.06953298300504684), (0.8575294017791748, 0.6349343657493591, -0.04458371177315712), (0.7411607503890991, 0.6788632869720459, -0.0756145641207695), (0.7599309682846069, 0.6990347504615784, -0.0689719170331955), (0.7919445633888245, 0.6882049441337585, -0.06074724718928337), (0.8596442341804504, 0.7050920724868774, -0.05471830070018768), (0.7704551219940186, 0.7375068664550781, -0.07509128004312515), (0.7826030850410461, 0.7455512285232544, -0.07553082704544067), (0.8133937120437622, 0.7347757816314697, -0.07206571102142334)]"
nice,"[(0.21337296068668365, 0.7650503516197205, -5.046032924838073e-07), (0.26425614953041077, 0.636532723903656, -0.015478326939046383), (0.2943216860294342, 0.5079111456871033, -0.025283843278884888), (0.30584803223609924, 0.41180509328842163, -0.03585992380976677), (0.31089115142822266, 0.3236215114593506, -0.04230477660894394), (0.24582424759864807, 0.4871254563331604, -0.030915796756744385), (0.36517101526260376, 0.5194670557975769, -0.06445075571537018), (0.34752365946769714, 0.5640256404876709, -0.0819634273648262), (0.3106871545314789, 0.555976152420044, -0.09507651627063751), (0.226857990026474, 0.5524596571922302, -0.04143143817782402), (0.36530256271362305, 0.585093080997467, -0.0687946006655693), (0.33532974123954773, 0.6137344837188721, -0.07262415438890457), (0.29582080245018005, 0.6059250235557556, -0.08094681799411774), (0.21778693795204163, 0.6231194138526917, -0.055402934551239014), (0.3486306965351105, 0.6520442962646484, -0.07942768931388855), (0.3198140263557434, 0.6742949485778809, -0.0723038762807846), (0.28687015175819397, 0.6644026637077332, -0.07088720798492432), (0.21815374493598938, 0.6907927989959717, -0.07185778021812439), (0.323489248752594, 0.704574704170227, -0.08554054796695709), (0.30352622270584106, 0.7152679562568665, -0.08274908363819122), (0.2681312561035156, 0.7096303105354309, -0.0837332233786583)]","[(0.8118708729743958, 0.7862144708633423, -5.588706812886812e-07), (0.7651587724685669, 0.6610563397407532, -0.027973206713795662), (0.7511783242225647, 0.5366331934928894, -0.04093701019883156), (0.7573239207267761, 0.4447113871574402, -0.049461089074611664), (0.770592987537384, 0.3719288110733032, -0.05207507312297821), (0.8248811960220337, 0.5104002952575684, -0.038949720561504364), (0.7138588428497314, 0.5492216348648071, -0.07034064829349518), (0.7209062576293945, 0.5921960473060608, -0.08141527324914932), (0.7539249658584595, 0.5889860987663269, -0.08573693037033081), (0.8478222489356995, 0.5687525272369385, -0.04084290564060211), (0.7214573621749878, 0.6157715320587158, -0.07122205197811127), (0.7383020520210266, 0.6389251947402954, -0.07223211228847504), (0.7694538831710815, 0.6282857060432434, -0.07141553610563278), (0.859025776386261, 0.6359044909477234, -0.0472462996840477), (0.7397677302360535, 0.6740537285804749, -0.07894579321146011), (0.756209135055542, 0.6914780139923096, -0.0711783841252327), (0.7874997854232788, 0.6828217506408691, -0.061844948679208755), (0.8598908185958862, 0.7060093879699707, -0.05658237636089325), (0.766356348991394, 0.729918360710144, -0.0782635435461998), (0.7756496071815491, 0.7362945079803467, -0.07813026010990143), (0.8051689267158508, 0.727532148361206, -0.07384424656629562)]"
nice,"[(0.2095419466495514, 0.7622780203819275, -5.097288635624864e-07), (0.26027825474739075, 0.6366836428642273, -0.016241949051618576), (0.2925996482372284, 0.5093276500701904, -0.02688477747142315), (0.3067193627357483, 0.4119955897331238, -0.03794809430837631), (0.31172609329223633, 0.3223022222518921, -0.044890858232975006), (0.24534477293491364, 0.4897286295890808, -0.033685192465782166), (0.36393529176712036, 0.5171360373497009, -0.06721906363964081), (0.3456266522407532, 0.5594989657402039, -0.08444724231958389), (0.3082602918148041, 0.5517864227294922, -0.0973384827375412), (0.22641664743423462, 0.5557242631912231, -0.04417525604367256), (0.3638448119163513, 0.5851312875747681, -0.07191582024097443), (0.3331833481788635, 0.6111122965812683, -0.07623331993818283), (0.292655885219574, 0.6016024351119995, -0.08498343080282211), (0.21729019284248352, 0.626907229423523, -0.05784572660923004), (0.34761080145835876, 0.6517307162284851, -0.08181329071521759), (0.31871867179870605, 0.6730566620826721, -0.07454264163970947), (0.2854301333427429, 0.6630338430404663, -0.07323521375656128), (0.21802332997322083, 0.6948792934417725, -0.07403019070625305), (0.32241004705429077, 0.70686274766922, -0.08808747678995132), (0.30220240354537964, 0.7170296311378479, -0.08526924252510071), (0.2668496370315552, 0.7109189629554749, -0.08619724959135056)]","[(0.8117734789848328, 0.7865991592407227, -5.602975647889252e-07), (0.7653565406799316, 0.6618784666061401, -0.02830525115132332), (0.7511433362960815, 0.5370782613754272, -0.041062671691179276), (0.7573426961898804, 0.4447448253631592, -0.049338798969984055), (0.7710350155830383, 0.37180009484291077, -0.051550913602113724), (0.8246633410453796, 0.5102018117904663, -0.0382244698703289), (0.7139241099357605, 0.5490955114364624, -0.06931523978710175), (0.7211638689041138, 0.592576265335083, -0.08009316772222519), (0.7541830539703369, 0.5896068811416626, -0.08424242585897446), (0.8478707671165466, 0.5680649876594543, -0.03985539451241493), (0.7218971848487854, 0.6158359050750732, -0.07010286301374435), (0.7389057874679565, 0.6393136978149414, -0.07108970731496811), (0.7700375318527222, 0.6286145448684692, -0.07018935680389404), (0.8593268990516663, 0.635138988494873, -0.04609229415655136), (0.7405270338058472, 0.6743552088737488, -0.07773978263139725), (0.7568871974945068, 0.6919885277748108, -0.07019024342298508), (0.7881168723106384, 0.6832836866378784, -0.06096577271819115), (0.8604882955551147, 0.7053182125091553, -0.05530482903122902), (0.7671204209327698, 0.730002760887146, -0.07698540389537811), (0.7759007811546326, 0.736499547958374, -0.07712383568286896), (0.8049429059028625, 0.7277190685272217, -0.07301707565784454)]"
nice,"[(0.2145540565252304, 0.7634369730949402, -5.139438030710153e-07), (0.2650940418243408, 0.63572758436203, -0.014970493502914906), (0.2971850037574768, 0.5067681074142456, -0.024757452309131622), (0.3104694187641144, 0.4112093448638916, -0.03521167114377022), (0.314933180809021, 0.32353729009628296, -0.04161287844181061), (0.2504376769065857, 0.4888167381286621, -0.0324050672352314), (0.3685193955898285, 0.5193638801574707, -0.06496275961399078), (0.3499758243560791, 0.5613440275192261, -0.08167477697134018), (0.31306061148643494, 0.5526952147483826, -0.09457726776599884), (0.2312605232000351, 0.5548228025436401, -0.04326813668012619), (0.3680151402950287, 0.5856879949569702, -0.07025043666362762), (0.337262362241745, 0.6128057241439819, -0.07417207956314087), (0.29746437072753906, 0.6048556566238403, -0.08294816315174103), (0.2218993753194809, 0.625603973865509, -0.0572250559926033), (0.3508533537387848, 0.6524093747138977, -0.08057861030101776), (0.32126930356025696, 0.6746320724487305, -0.07333579659461975), (0.2883298397064209, 0.6653209924697876, -0.07232055068016052), (0.22207151353359222, 0.6930471658706665, -0.07363709062337875), (0.32571494579315186, 0.705781102180481, -0.08712920546531677), (0.3049812316894531, 0.7163519859313965, -0.08455169200897217), (0.2692711055278778, 0.7108118534088135, -0.08601992577314377)]","[(0.8093150854110718, 0.7867504358291626, -5.345012823454454e-07), (0.7618582844734192, 0.6623304486274719, -0.028642170131206512), (0.7474150061607361, 0.5409243106842041, -0.043095823377370834), (0.7533945441246033, 0.4498613774776459, -0.05307222902774811), (0.7658721208572388, 0.37692439556121826, -0.057190895080566406), (0.8191249370574951, 0.5190352201461792, -0.04356544837355614), (0.7087299227714539, 0.5550708770751953, -0.07620379328727722), (0.7172558307647705, 0.6001033186912537, -0.08658766746520996), (0.7513776421546936, 0.5964409112930298, -0.0903591588139534), (0.8405658006668091, 0.5790876746177673, -0.04585703834891319), (0.715760350227356, 0.6212810277938843, -0.07827084511518478), (0.7337713241577148, 0.645344078540802, -0.07871849834918976), (0.7655214071273804, 0.6351854205131531, -0.07758729159832001), (0.8508519530296326, 0.6457778215408325, -0.0525958351790905), (0.7327789664268494, 0.6813729405403137, -0.0856655165553093), (0.7508702874183655, 0.6993009448051453, -0.07712522894144058), (0.7835727334022522, 0.690299928188324, -0.06753905862569809), (0.8514948487281799, 0.7144474387168884, -0.0622391551733017), (0.7587991952896118, 0.7375114560127258, -0.08436714857816696), (0.7701584100723267, 0.7441850900650024, -0.08401508629322052), (0.8019201159477234, 0.7348250150680542, -0.08000857383012772)]"
nice,"[(0.21480754017829895, 0.7677181959152222, -5.183453026802454e-07), (0.2661148011684418, 0.6396539211273193, -0.01456852350383997), (0.29789429903030396, 0.509846568107605, -0.024057872593402863), (0.3102295696735382, 0.4138537049293518, -0.034416563808918), (0.3145849108695984, 0.325802206993103, -0.04069054499268532), (0.24989652633666992, 0.4902774691581726, -0.031042946502566338), (0.3690488934516907, 0.5215082168579102, -0.06394350528717041), (0.3494989275932312, 0.5642103552818298, -0.08111993223428726), (0.31206339597702026, 0.5544337034225464, -0.09428511559963226), (0.2307572066783905, 0.5550907850265503, -0.04206806421279907), (0.369247704744339, 0.586448073387146, -0.06905966252088547), (0.3370462656021118, 0.6141154170036316, -0.07257062196731567), (0.2967187464237213, 0.6063901782035828, -0.08092571794986725), (0.2216603010892868, 0.6249977350234985, -0.056366052478551865), (0.35170218348503113, 0.6534032225608826, -0.07928822934627533), (0.3205375075340271, 0.6754244565963745, -0.07153776288032532), (0.28709155321121216, 0.6655275821685791, -0.07023085653781891), (0.2220444679260254, 0.6918679475784302, -0.0731881782412529), (0.3266765773296356, 0.7050708532333374, -0.08588933944702148), (0.30456116795539856, 0.7156784534454346, -0.08279307186603546), (0.26798000931739807, 0.7096036672592163, -0.08404703438282013)]","[(0.8091374635696411, 0.7866641283035278, -5.382436825129844e-07), (0.7613586783409119, 0.6614946126937866, -0.028832942247390747), (0.7468651533126831, 0.5398250222206116, -0.04299468919634819), (0.7531867623329163, 0.44925498962402344, -0.052692145109176636), (0.7668343782424927, 0.37723982334136963, -0.05650482326745987), (0.8198078274726868, 0.5191600322723389, -0.042297858744859695), (0.7092835903167725, 0.5533252358436584, -0.07435709983110428), (0.7166146636009216, 0.5980976819992065, -0.08470340073108673), (0.7502941489219666, 0.5948324203491211, -0.08858861029148102), (0.8413170576095581, 0.5793129205703735, -0.04431694373488426), (0.7156163454055786, 0.6206833124160767, -0.07647094875574112), (0.7330885529518127, 0.6445251107215881, -0.07716202735900879), (0.7650963068008423, 0.6343333721160889, -0.07612819969654083), (0.8515389561653137, 0.6461455225944519, -0.05084289610385895), (0.7327117323875427, 0.6806516647338867, -0.08386389166116714), (0.7504177093505859, 0.6981277465820312, -0.07569649815559387), (0.783246636390686, 0.6893021464347839, -0.06623415648937225), (0.8520538806915283, 0.7147997617721558, -0.060278140008449554), (0.7586454749107361, 0.736739993095398, -0.08277779072523117), (0.7694042325019836, 0.7430875301361084, -0.08281448483467102), (0.8010115027427673, 0.7339678406715393, -0.07891134917736053)]"
nice,"[(0.2125941514968872, 0.7596997618675232, -5.269444045552518e-07), (0.26268166303634644, 0.6338434815406799, -0.013436220586299896), (0.29634785652160645, 0.506711483001709, -0.023100147023797035), (0.3109985888004303, 0.4104691743850708, -0.033896658569574356), (0.3168888986110687, 0.3220401406288147, -0.04095207154750824), (0.2520594298839569, 0.4830740690231323, -0.03108162432909012), (0.36993712186813354, 0.5167824625968933, -0.06400852650403976), (0.3517639935016632, 0.5589754581451416, -0.08151467144489288), (0.31492432951927185, 0.5508889555931091, -0.09482377767562866), (0.23308229446411133, 0.5489316582679749, -0.043034009635448456), (0.36932602524757385, 0.582048237323761, -0.0700681284070015), (0.33863556385040283, 0.6097010970115662, -0.07452428340911865), (0.29894161224365234, 0.6017649173736572, -0.08347027748823166), (0.22357013821601868, 0.6204341650009155, -0.05793007090687752), (0.35179993510246277, 0.6481026411056519, -0.08176477998495102), (0.3225337862968445, 0.6709164977073669, -0.07489807158708572), (0.2897709012031555, 0.6619008779525757, -0.07378639280796051), (0.2232864648103714, 0.6892719864845276, -0.07506931573152542), (0.32694777846336365, 0.7019303441047668, -0.08902951329946518), (0.3067369759082794, 0.7129709720611572, -0.08615599572658539), (0.271638423204422, 0.7079460620880127, -0.08700835704803467)]","[(0.8086910843849182, 0.7859795093536377, -5.511114409273432e-07), (0.7612985372543335, 0.6620712280273438, -0.029583588242530823), (0.746512234210968, 0.5405945777893066, -0.043785084038972855), (0.7533791065216064, 0.450050950050354, -0.0532548762857914), (0.7665726542472839, 0.37748342752456665, -0.05672135204076767), (0.8184157609939575, 0.5202602744102478, -0.04390578344464302), (0.7083488702774048, 0.5549240708351135, -0.07560639828443527), (0.7141912579536438, 0.6012006402015686, -0.08536580204963684), (0.7469639778137207, 0.5979034900665283, -0.0889657661318779), (0.8400417566299438, 0.5807988047599792, -0.04548558592796326), (0.7144110202789307, 0.6226487159729004, -0.07669875025749207), (0.7304283380508423, 0.6492647528648376, -0.07627908140420914), (0.7618431448936462, 0.638678252696991, -0.07463272660970688), (0.850368082523346, 0.6482473015785217, -0.05161359906196594), (0.7321130037307739, 0.6848905086517334, -0.08325563371181488), (0.7493845224380493, 0.7018028497695923, -0.07447002083063126), (0.7817226052284241, 0.6912676692008972, -0.06505000591278076), (0.8515717387199402, 0.7168821692466736, -0.06075100228190422), (0.7591571807861328, 0.7407850623130798, -0.08189636468887329), (0.7711301445960999, 0.7452998161315918, -0.08151385933160782), (0.8030548691749573, 0.7341251969337463, -0.07768756151199341)]"
nice,"[(0.21209397912025452, 0.7586655616760254, -5.220493335400533e-07), (0.26363107562065125, 0.6330380439758301, -0.014153941534459591), (0.2967979311943054, 0.5053789019584656, -0.023886464536190033), (0.31034722924232483, 0.40919703245162964, -0.034599531441926956), (0.3162016272544861, 0.32028651237487793, -0.04148290678858757), (0.25224244594573975, 0.48316308856010437, -0.031085418537259102), (0.3704872131347656, 0.5166885256767273, -0.06450134515762329), (0.35126322507858276, 0.5588780641555786, -0.08251528441905975), (0.31384825706481934, 0.5498385429382324, -0.09605059027671814), (0.23337748646736145, 0.5483960509300232, -0.042518675327301025), (0.37049826979637146, 0.5814154148101807, -0.06972606480121613), (0.3387869894504547, 0.608997642993927, -0.07407476007938385), (0.29887130856513977, 0.6009072065353394, -0.08285653591156006), (0.22406673431396484, 0.6192049980163574, -0.05707317963242531), (0.35223329067230225, 0.6478362083435059, -0.08075419068336487), (0.32181668281555176, 0.670113742351532, -0.07371784001588821), (0.2889884412288666, 0.6604627370834351, -0.07250090688467026), (0.22369316220283508, 0.6872122287750244, -0.0739632323384285), (0.3274000585079193, 0.7001907825469971, -0.08727998286485672), (0.3061814308166504, 0.7110967040061951, -0.0841214582324028), (0.2707062363624573, 0.7056518793106079, -0.0849662497639656)]","[(0.8091813325881958, 0.7869792580604553, -5.456985263663228e-07), (0.7614876627922058, 0.6625899076461792, -0.028977077454328537), (0.74649578332901, 0.5409929156303406, -0.043288454413414), (0.7529789805412292, 0.4503176212310791, -0.05291995406150818), (0.7662349343299866, 0.37798312306404114, -0.056615594774484634), (0.8187480568885803, 0.5206785202026367, -0.04467302933335304), (0.708574652671814, 0.5548989176750183, -0.07639508694410324), (0.7151572108268738, 0.6005121469497681, -0.08593546599149704), (0.7483189105987549, 0.5972617864608765, -0.08936688303947449), (0.8401724100112915, 0.5810120701789856, -0.04660319536924362), (0.7147663831710815, 0.6223854422569275, -0.0778471902012825), (0.7311868071556091, 0.6479241847991943, -0.07732751965522766), (0.7626578211784363, 0.6377182006835938, -0.07573883980512619), (0.8504272103309631, 0.6480979919433594, -0.052932702004909515), (0.7321841716766357, 0.6836784482002258, -0.08453842997550964), (0.7495235800743103, 0.7008128762245178, -0.07559166848659515), (0.7819657921791077, 0.6912537217140198, -0.06617715954780579), (0.8514502644538879, 0.7166474461555481, -0.062215134501457214), (0.7589287161827087, 0.73958820104599, -0.08348353952169418), (0.7705177068710327, 0.7449248433113098, -0.08307291567325592), (0.8022466897964478, 0.7348076105117798, -0.07926543056964874)]"
nice,"[(0.2147199660539627, 0.7533082365989685, -5.035013828091905e-07), (0.26618847250938416, 0.6260713338851929, -0.014241017401218414), (0.2979435622692108, 0.49844586849212646, -0.023295924067497253), (0.30944085121154785, 0.40262994170188904, -0.03327937051653862), (0.316606342792511, 0.3147489130496979, -0.0394294373691082), (0.25063252449035645, 0.4766513705253601, -0.029377572238445282), (0.3685014545917511, 0.5101102590560913, -0.062376849353313446), (0.3488088548183441, 0.549744725227356, -0.08069175481796265), (0.31147444248199463, 0.5396819114685059, -0.09452246874570847), (0.23127047717571259, 0.5401700735092163, -0.04022490233182907), (0.3694348633289337, 0.573003351688385, -0.06667941063642502), (0.3373732268810272, 0.5987146496772766, -0.07105690985918045), (0.29811257123947144, 0.5918072462081909, -0.07995602488517761), (0.22217035293579102, 0.6096345782279968, -0.05432015657424927), (0.3518024981021881, 0.6385577321052551, -0.07752948999404907), (0.3201504647731781, 0.6589317321777344, -0.07119769603013992), (0.2874428927898407, 0.6497357487678528, -0.07047926634550095), (0.2222566157579422, 0.6773488521575928, -0.07080027461051941), (0.32502371072769165, 0.691717267036438, -0.08385968953371048), (0.3029542565345764, 0.7015791535377502, -0.08136210590600967), (0.2675340175628662, 0.6957982778549194, -0.0827336460351944)]","[(0.8081037998199463, 0.7859699726104736, -5.345345925888978e-07), (0.7600957751274109, 0.6620299220085144, -0.02980409935116768), (0.7457044124603271, 0.5402839183807373, -0.04506990686058998), (0.7524219751358032, 0.4490508437156677, -0.05539250001311302), (0.7664207220077515, 0.3763178586959839, -0.05978872999548912), (0.8194401264190674, 0.5194669365882874, -0.0480574406683445), (0.7084662318229675, 0.5531649589538574, -0.08016945421695709), (0.715477466583252, 0.5985411405563354, -0.08866755664348602), (0.7490459084510803, 0.5949188470840454, -0.09130385518074036), (0.8403255343437195, 0.5800924897193909, -0.04995671287178993), (0.7143115997314453, 0.6202092170715332, -0.08214983344078064), (0.7308112382888794, 0.6454813480377197, -0.08094561845064163), (0.7624293565750122, 0.6353704333305359, -0.07877923548221588), (0.8499355316162109, 0.6472612619400024, -0.05614178255200386), (0.7306862473487854, 0.6815319657325745, -0.08879255503416061), (0.7479709386825562, 0.6995335817337036, -0.07903273403644562), (0.7807111740112305, 0.6902961134910583, -0.06897148489952087), (0.8505423069000244, 0.7159880995750427, -0.06527428328990936), (0.7566817402839661, 0.7385990619659424, -0.08737131208181381), (0.767442524433136, 0.7446427345275879, -0.08684719353914261), (0.7990952730178833, 0.7342869639396667, -0.08291897177696228)]"
nice,"[(0.2125372588634491, 0.7553131580352783, -5.240470954959164e-07), (0.26396164298057556, 0.6285436749458313, -0.01382535882294178), (0.2966863512992859, 0.500041663646698, -0.02280532196164131), (0.31003642082214355, 0.40349382162094116, -0.032867059111595154), (0.31709450483322144, 0.3148743510246277, -0.039008449763059616), (0.2508896589279175, 0.47508254647254944, -0.028582045808434486), (0.36903464794158936, 0.5099943280220032, -0.060971371829509735), (0.34928977489471436, 0.5521522164344788, -0.07849317044019699), (0.3115804195404053, 0.5425731539726257, -0.09200810641050339), (0.23175424337387085, 0.5388161540031433, -0.03997163847088814), (0.36896878480911255, 0.5727429986000061, -0.06669608503580093), (0.33667176961898804, 0.6000555157661438, -0.07136409729719162), (0.29697689414024353, 0.5922526121139526, -0.08041606843471527), (0.2222496122121811, 0.6088694334030151, -0.054537586867809296), (0.3510292172431946, 0.6389610171318054, -0.07795847207307816), (0.31985387206077576, 0.6617265343666077, -0.07152175158262253), (0.2872849702835083, 0.6525207757949829, -0.07074931263923645), (0.22198531031608582, 0.6770480871200562, -0.07148762047290802), (0.32596421241760254, 0.6916676163673401, -0.08511270582675934), (0.304155558347702, 0.7026311159133911, -0.08284428715705872), (0.2687491178512573, 0.6967740058898926, -0.08426347374916077)]","[(0.8085232377052307, 0.7864552736282349, -5.377521006266761e-07), (0.7601701021194458, 0.6625456809997559, -0.030139952898025513), (0.7457494139671326, 0.5407253503799438, -0.0453638881444931), (0.7527077794075012, 0.449213445186615, -0.05557413399219513), (0.7669731378555298, 0.37645959854125977, -0.059799596667289734), (0.8194344639778137, 0.5194475650787354, -0.047996845096349716), (0.7084077596664429, 0.5539102554321289, -0.07990390807390213), (0.7152267694473267, 0.599798858165741, -0.08823871612548828), (0.7486438155174255, 0.5961982607841492, -0.09080981463193893), (0.8404709100723267, 0.5799725651741028, -0.04971126466989517), (0.7145187854766846, 0.6206867098808289, -0.08175495266914368), (0.7308105826377869, 0.6466110348701477, -0.08050809800624847), (0.7622743844985962, 0.6365833878517151, -0.07833114266395569), (0.8502131104469299, 0.6471652984619141, -0.055746015161275864), (0.731120765209198, 0.6821189522743225, -0.08822036534547806), (0.748161256313324, 0.7003320455551147, -0.07850410044193268), (0.7806904315948486, 0.6909051537513733, -0.06853001564741135), (0.8509337306022644, 0.7159274816513062, -0.06477373838424683), (0.7572178244590759, 0.7388767004013062, -0.08668727427721024), (0.767747163772583, 0.7449686527252197, -0.08617204427719116), (0.799100399017334, 0.7345389127731323, -0.08230342715978622)]"
nice,"[(0.21519392728805542, 0.7437098622322083, -5.092394985695137e-07), (0.267716646194458, 0.6142363548278809, -0.013336261734366417), (0.29842647910118103, 0.48595574498176575, -0.022024646401405334), (0.3100404441356659, 0.39104557037353516, -0.03180865943431854), (0.316535085439682, 0.30343031883239746, -0.0378449410200119), (0.25138479471206665, 0.4676356315612793, -0.028110774233937263), (0.36738476157188416, 0.4983408749103546, -0.06028320640325546), (0.34946489334106445, 0.5385812520980835, -0.07807880640029907), (0.3128661513328552, 0.5303872227668762, -0.09164325892925262), (0.23208488523960114, 0.5312795639038086, -0.03933422639966011), (0.36890310049057007, 0.561234176158905, -0.06483741104602814), (0.3387991487979889, 0.5874468684196472, -0.06921088695526123), (0.2998288571834564, 0.5809555053710938, -0.07822670042514801), (0.22276531159877777, 0.6008628606796265, -0.053716883063316345), (0.3513484001159668, 0.6272436380386353, -0.07657026499509811), (0.321798175573349, 0.6487283706665039, -0.07068809866905212), (0.2893744111061096, 0.6403020024299622, -0.07034004479646683), (0.22313189506530762, 0.6688542366027832, -0.07037121802568436), (0.3250799775123596, 0.6814866065979004, -0.08393730968236923), (0.3044721782207489, 0.6922205686569214, -0.08186787366867065), (0.26952478289604187, 0.687269926071167, -0.08345630764961243)]","[(0.8039311766624451, 0.7815199494361877, -5.465047365760256e-07), (0.7574516534805298, 0.6587704420089722, -0.030943680554628372), (0.7435436844825745, 0.5378736257553101, -0.046668969094753265), (0.7505080103874207, 0.44827693700790405, -0.05718865618109703), (0.7635812163352966, 0.3749159574508667, -0.0616101436316967), (0.8164705038070679, 0.5168074369430542, -0.04996800422668457), (0.7049596309661865, 0.5515596866607666, -0.0819847583770752), (0.7097910046577454, 0.5981989502906799, -0.09013150632381439), (0.7424184083938599, 0.5948247909545898, -0.09256183356046677), (0.838350772857666, 0.5775136351585388, -0.051330532878637314), (0.7109487056732178, 0.6193065047264099, -0.08329514414072037), (0.7257499694824219, 0.646964430809021, -0.08150707185268402), (0.7570752501487732, 0.636494517326355, -0.07885541766881943), (0.848837673664093, 0.6455665826797485, -0.05695735663175583), (0.728829562664032, 0.6814130544662476, -0.08910645544528961), (0.7450997829437256, 0.6996917724609375, -0.07864329218864441), (0.7774274945259094, 0.6900756359100342, -0.06817755848169327), (0.8505771160125732, 0.7149027585983276, -0.06565682590007782), (0.7569021582603455, 0.7370824813842773, -0.08743280917406082), (0.7674464583396912, 0.7420024871826172, -0.08633586764335632), (0.7991023659706116, 0.7313389778137207, -0.08197153359651566)]"
