1
tag,keypoints_pose
surprise,"[(0.5174902081489563, 0.5391693115234375, -1.4718844890594482), (0.5420988202095032, 0.46047407388687134, -1.42219078540802), (0.5575838088989258, 0.46161606907844543, -1.4219000339508057), (0.5723444819450378, 0.4629167318344116, -1.4215240478515625), (0.48776182532310486, 0.45530614256858826, -1.4211277961730957), (0.4659063220024109, 0.45129474997520447, -1.4205081462860107), (0.4437788426876068, 0.4478684067726135, -1.4207103252410889), (0.5903526544570923, 0.4841052293777466, -0.970145046710968), (0.39351823925971985, 0.4642014801502228, -0.9440761804580688), (0.5405598878860474, 0.6247901320457458, -1.292450189590454), (0.47758975625038147, 0.6259428858757019, -1.288900375366211), (0.6987958550453186, 0.7884277701377869, -0.773422122001648), (0.2366654872894287, 0.8298676609992981, -0.6685475707054138), (0.8383757472038269, 1.2017881870269775, -1.6471354961395264), (0.11729409545660019, 1.1822967529296875, -1.4870035648345947), (0.6886269450187683, 0.7037565112113953, -2.3174514770507812), (0.34153449535369873, 0.7125677466392517, -2.3412158489227295), (0.7157215476036072, 0.5129527449607849, -2.470144510269165), (0.338454008102417, 0.5382988452911377, -2.5003914833068848), (0.6609419584274292, 0.5120353102684021, -2.2783455848693848), (0.36896926164627075, 0.5291500687599182, -2.341411590576172), (0.626611590385437, 0.5874473452568054, -2.268261432647705), (0.3921392858028412, 0.6052516102790833, -2.3111934661865234), (0.6440383195877075, 1.7314163446426392, -0.11985018104314804), (0.29917022585868835, 1.7417269945144653, 0.12511634826660156), (0.6548886895179749, 2.4713242053985596, -0.0376584418118), (0.3803846836090088, 2.4861814975738525, 0.402920663356781), (0.6669734716415405, 3.136268138885498, 0.77017742395401), (0.3964070677757263, 3.1546897888183594, 1.1122076511383057), (0.6736180186271667, 3.240811347961426, 0.8155099749565125), (0.38907599449157715, 3.263087034225464, 1.1754601001739502), (0.6359835267066956, 3.357755184173584, 0.13632313907146454), (0.4492681622505188, 3.3599281311035156, 0.4748380780220032)]"
surprise,"[(0.5151558518409729, 0.5387794375419617, -1.3679126501083374), (0.5387814044952393, 0.46025511622428894, -1.3125061988830566), (0.5539585947990417, 0.46138232946395874, -1.3122409582138062), (0.5683366060256958, 0.46273815631866455, -1.3118510246276855), (0.484712690114975, 0.45526060461997986, -1.315300464630127), (0.4628727436065674, 0.45142731070518494, -1.314607858657837), (0.4408513903617859, 0.4481877386569977, -1.3147985935211182), (0.585242748260498, 0.48390471935272217, -0.8519914746284485), (0.3891955316066742, 0.46577513217926025, -0.8428035974502563), (0.5376870632171631, 0.6247614026069641, -1.186427354812622), (0.4749564528465271, 0.6259747743606567, -1.1876342296600342), (0.6956819295883179, 0.7886582612991333, -0.6554354429244995), (0.23489253222942352, 0.830543577671051, -0.6041229367256165), (0.8354323506355286, 1.1924527883529663, -1.5174745321273804), (0.11989085376262665, 1.1663280725479126, -1.437973976135254), (0.6889823079109192, 0.7067209482192993, -2.1914398670196533), (0.3391028046607971, 0.7171010375022888, -2.2720255851745605), (0.7161921858787537, 0.5148855447769165, -2.3437485694885254), (0.3351970911026001, 0.5440947413444519, -2.4351649284362793), (0.6611767411231995, 0.5141852498054504, -2.1559605598449707), (0.3656742572784424, 0.5331251621246338, -2.278515338897705), (0.6261826157569885, 0.5904456377029419, -2.145490884780884), (0.38994932174682617, 0.6079117655754089, -2.242034673690796), (0.6429197192192078, 1.728797435760498, -0.11922536790370941), (0.30068403482437134, 1.7414684295654297, 0.12459276616573334), (0.658906877040863, 2.46514892578125, -0.01336746197193861), (0.3836071789264679, 2.4826934337615967, 0.2890244424343109), (0.6839638948440552, 3.1201815605163574, 0.775184690952301), (0.41284245252609253, 3.1374669075012207, 0.9386849403381348), (0.6928057074546814, 3.2167210578918457, 0.818193793296814), (0.4039211869239807, 3.2363507747650146, 0.9939821362495422), (0.6564786434173584, 3.336125612258911, 0.1465388387441635), (0.47191300988197327, 3.3410823345184326, 0.25033387541770935)]"
surprise,"[(0.5092066526412964, 0.550571084022522, -1.5062252283096313), (0.5366509556770325, 0.47093328833580017, -1.4602940082550049), (0.5523918867111206, 0.4713543653488159, -1.459871768951416), (0.5671455264091492, 0.471685528755188, -1.4593924283981323), (0.4816996455192566, 0.46606212854385376, -1.4539368152618408), (0.46028876304626465, 0.4614940881729126, -1.4532723426818848), (0.4386172294616699, 0.4573211371898651, -1.4534605741500854), (0.5849135518074036, 0.48993098735809326, -0.9818060994148254), (0.38792872428894043, 0.4723895192146301, -0.9623495936393738), (0.5316872596740723, 0.6367347836494446, -1.3254112005233765), (0.4691399037837982, 0.6338529586791992, -1.3154962062835693), (0.6925598978996277, 0.8036618828773499, -0.7612444162368774), (0.23328980803489685, 0.8325567841529846, -0.6733845472335815), (0.8483172655105591, 1.218263864517212, -1.684700608253479), (0.11956243216991425, 1.2001690864562988, -1.5183898210525513), (0.6853480339050293, 0.7130659222602844, -2.381938934326172), (0.33374932408332825, 0.7287113666534424, -2.4160804748535156), (0.7091751098632812, 0.5216121673583984, -2.5427749156951904), (0.3310343027114868, 0.5556719899177551, -2.584712266921997), (0.6566644906997681, 0.5211126208305359, -2.334294557571411), (0.3614667057991028, 0.545058012008667, -2.423626661300659), (0.622136116027832, 0.5951712131500244, -2.326540231704712), (0.3866448700428009, 0.6193792223930359, -2.386878490447998), (0.6430396437644958, 1.7315194606781006, -0.1237722784280777), (0.29913389682769775, 1.7442177534103394, 0.12972453236579895), (0.6562545895576477, 2.4694855213165283, 0.007235503289848566), (0.37853187322616577, 2.484114170074463, 0.3049834072589874), (0.67145174741745, 3.1178743839263916, 0.8281325101852417), (0.3983684480190277, 3.133316993713379, 0.9878795742988586), (0.6778122782707214, 3.2137444019317627, 0.8742252588272095), (0.3876938223838806, 3.2332870960235596, 1.047667145729065), (0.6412794589996338, 3.336944818496704, 0.18451468646526337), (0.4536808133125305, 3.3376030921936035, 0.31577068567276)]"
surprise,"[(0.5053296685218811, 0.5580506920814514, -1.5012210607528687), (0.5342544317245483, 0.4781840145587921, -1.4584074020385742), (0.5503459572792053, 0.4784558415412903, -1.4579253196716309), (0.5653318166732788, 0.4784879684448242, -1.4573123455047607), (0.47874513268470764, 0.4733175039291382, -1.4482837915420532), (0.4575020670890808, 0.4684528112411499, -1.4475492238998413), (0.43587517738342285, 0.4638785719871521, -1.4477437734603882), (0.583154559135437, 0.49497130513191223, -1.012054443359375), (0.3860199451446533, 0.4781438410282135, -0.9596425890922546), (0.5274079442024231, 0.6438263058662415, -1.3262302875518799), (0.46559613943099976, 0.6394531726837158, -1.3115684986114502), (0.6878117322921753, 0.8139386773109436, -0.7844743132591248), (0.23232416808605194, 0.8354608416557312, -0.6672171354293823), (0.8556836843490601, 1.2288715839385986, -1.6891361474990845), (0.11925838887691498, 1.2248543500900269, -1.5058727264404297), (0.68120938539505, 0.7175991535186768, -2.380291223526001), (0.32813140749931335, 0.7363955974578857, -2.410602331161499), (0.7022944688796997, 0.5270203351974487, -2.542719841003418), (0.32575416564941406, 0.5641340613365173, -2.5792489051818848), (0.6521972417831421, 0.5253555178642273, -2.3325960636138916), (0.35632622241973877, 0.5539495348930359, -2.422675132751465), (0.618089497089386, 0.5978472828865051, -2.323511838912964), (0.3816177248954773, 0.6283043622970581, -2.3835692405700684), (0.6424608826637268, 1.7350341081619263, -0.12746821343898773), (0.2958204746246338, 1.7467373609542847, 0.1336642950773239), (0.6512664556503296, 2.4748313426971436, -0.027888402342796326), (0.3721228241920471, 2.4878251552581787, 0.3010135591030121), (0.6601861715316772, 3.121417760848999, 0.782328188419342), (0.38702499866485596, 3.135852098464966, 0.9810311198234558), (0.6653724312782288, 3.2175843715667725, 0.8262580633163452), (0.37590160965919495, 3.237182378768921, 1.03959321975708), (0.629899799823761, 3.341078758239746, 0.13243922591209412), (0.43979358673095703, 3.340552568435669, 0.3150172829627991)]"
surprise,"[(0.5025604367256165, 0.5590915679931641, -1.4944114685058594), (0.5311088562011719, 0.4792465567588806, -1.4534913301467896), (0.5471758842468262, 0.47941771149635315, -1.4529989957809448), (0.562451958656311, 0.47942209243774414, -1.452368974685669), (0.4754299223423004, 0.4747714698314667, -1.441261649131775), (0.4541788697242737, 0.4700549840927124, -1.4405320882797241), (0.4325539469718933, 0.4656129777431488, -1.4407167434692383), (0.5799840688705444, 0.4959529936313629, -1.0165547132492065), (0.3835946023464203, 0.480202317237854, -0.9513463973999023), (0.5244345664978027, 0.6446548700332642, -1.3212264776229858), (0.4628545641899109, 0.6409298777580261, -1.3037397861480713), (0.6843386292457581, 0.8135042786598206, -0.7891525030136108), (0.23171551525592804, 0.8370456695556641, -0.6572638750076294), (0.8556467294692993, 1.2275761365890503, -1.6933679580688477), (0.11932768672704697, 1.2240445613861084, -1.4942501783370972), (0.6765810251235962, 0.7174882888793945, -2.3932368755340576), (0.3261363208293915, 0.7377409338951111, -2.4175729751586914), (0.6973604559898376, 0.5289453268051147, -2.556702136993408), (0.32096195220947266, 0.5653700232505798, -2.5881707668304443), (0.6483851671218872, 0.526907742023468, -2.3505406379699707), (0.35369741916656494, 0.555614173412323, -2.434643030166626), (0.6148663759231567, 0.5978066325187683, -2.3385238647460938), (0.37926363945007324, 0.630696713924408, -2.3920390605926514), (0.6423650979995728, 1.7347779273986816, -0.1284967064857483), (0.29507356882095337, 1.7465572357177734, 0.13486266136169434), (0.6513422727584839, 2.4742558002471924, -0.05863533541560173), (0.37210318446159363, 2.4876551628112793, 0.2912282347679138), (0.6605714559555054, 3.1213326454162598, 0.7351003289222717), (0.38746196031570435, 3.1357085704803467, 0.9429360628128052), (0.6658633947372437, 3.21816349029541, 0.7770348787307739), (0.3765271008014679, 3.2379446029663086, 0.9981728792190552), (0.6301385164260864, 3.340350389480591, 0.07938531041145325), (0.4398847222328186, 3.3397395610809326, 0.27127307653427124)]"
surprise,"[(0.4946131110191345, 0.5679415464401245, -1.2549244165420532), (0.5247538685798645, 0.491176038980484, -1.2214030027389526), (0.5417333245277405, 0.4902096092700958, -1.2211897373199463), (0.558428168296814, 0.4892722964286804, -1.2207138538360596), (0.46833372116088867, 0.48865875601768494, -1.2032781839370728), (0.44667381048202515, 0.48410528898239136, -1.2025865316390991), (0.4255029261112213, 0.4796040654182434, -1.2028547525405884), (0.5768426656723022, 0.502755343914032, -0.8368583917617798), (0.3797188401222229, 0.48900383710861206, -0.7365241050720215), (0.5199042558670044, 0.6544573903083801, -1.0984059572219849), (0.45701679587364197, 0.6463941931724548, -1.0733184814453125), (0.6803563833236694, 0.8232609629631042, -0.6354592442512512), (0.2310476303100586, 0.84880530834198, -0.4667116105556488), (0.8465808033943176, 1.2266770601272583, -1.4330652952194214), (0.11249252408742905, 1.2265862226486206, -1.257251501083374), (0.6687825918197632, 0.7249283194541931, -2.0230770111083984), (0.31942349672317505, 0.747086763381958, -2.1534554958343506), (0.6962662935256958, 0.5343685150146484, -2.1644299030303955), (0.3135594129562378, 0.5736362338066101, -2.308762311935425), (0.6453105211257935, 0.5325315594673157, -1.970735788345337), (0.3436172604560852, 0.5622904896736145, -2.1563382148742676), (0.6097391843795776, 0.6054962873458862, -1.969674825668335), (0.37432295083999634, 0.6381105780601501, -2.1273839473724365), (0.6411473155021667, 1.7445807456970215, -0.14328548312187195), (0.2968279719352722, 1.754108190536499, 0.14935992658138275), (0.6455424427986145, 2.480297088623047, -0.06966008991003036), (0.36772769689559937, 2.505272388458252, 0.4356933534145355), (0.6515461802482605, 3.1255507469177246, 0.7310458421707153), (0.38414984941482544, 3.143850564956665, 1.1257765293121338), (0.6562910676002502, 3.2206661701202393, 0.7754781246185303), (0.3754684031009674, 3.2401864528656006, 1.1853629350662231), (0.6203521490097046, 3.340423822402954, 0.08507168292999268), (0.42901405692100525, 3.3471570014953613, 0.49071773886680603)]"
surprise,"[(0.49144691228866577, 0.5738310217857361, -1.2821674346923828), (0.5232596397399902, 0.49532783031463623, -1.241825819015503), (0.540501058101654, 0.494476318359375, -1.2414376735687256), (0.5574377179145813, 0.49360230565071106, -1.2407172918319702), (0.46654096245765686, 0.4931192696094513, -1.2250603437423706), (0.44463402032852173, 0.488783061504364, -1.2243036031723022), (0.42346519231796265, 0.48433810472488403, -1.2245339155197144), (0.576377809047699, 0.5080519318580627, -0.8465118408203125), (0.37595316767692566, 0.4942682385444641, -0.7544832825660706), (0.5180782079696655, 0.6624824404716492, -1.123103380203247), (0.45377737283706665, 0.6533257365226746, -1.0999773740768433), (0.6845914125442505, 0.8342657089233398, -0.6238465905189514), (0.23051860928535461, 0.8552936911582947, -0.4830692708492279), (0.8424574136734009, 1.257272720336914, -1.4111143350601196), (0.11455072462558746, 1.2380945682525635, -1.2513859272003174), (0.6673078536987305, 0.7341063618659973, -1.9739892482757568), (0.3188774883747101, 0.7535068392753601, -2.1079840660095215), (0.6956919431686401, 0.5415531992912292, -2.0992093086242676), (0.3136955499649048, 0.5785462856292725, -2.2604591846466064), (0.6455775499343872, 0.5354379415512085, -1.900806188583374), (0.343248575925827, 0.5657223463058472, -2.1004159450531006), (0.6098950505256653, 0.6095371842384338, -1.919012427330017), (0.37236469984054565, 0.6419314742088318, -2.079817295074463), (0.6435186862945557, 1.7556884288787842, -0.13309788703918457), (0.29893067479133606, 1.7645418643951416, 0.13955757021903992), (0.6458352208137512, 2.4900693893432617, -0.11588738858699799), (0.36818867921829224, 2.5109872817993164, 0.12425710260868073), (0.6524569392204285, 3.1330056190490723, 0.6067145466804504), (0.3854407072067261, 3.1506447792053223, 0.6335671544075012), (0.657171368598938, 3.2285311222076416, 0.6414920091629028), (0.3775297999382019, 3.2490200996398926, 0.6719104647636414), (0.6210517883300781, 3.343454599380493, -0.0398232564330101), (0.4296656548976898, 3.3510935306549072, -0.052830807864665985)]"
surprise,"[(0.4781191349029541, 0.580193817615509, -1.2809311151504517), (0.512165904045105, 0.5059189796447754, -1.2374184131622314), (0.5311110615730286, 0.505053699016571, -1.2369952201843262), (0.5488755702972412, 0.5040065050125122, -1.2363345623016357), (0.4517499804496765, 0.5037298798561096, -1.2232608795166016), (0.4281238913536072, 0.4999946057796478, -1.2224453687667847), (0.40557217597961426, 0.49643033742904663, -1.2226238250732422), (0.5716041922569275, 0.5184052586555481, -0.823278546333313), (0.35942086577415466, 0.5059472322463989, -0.7390430569648743), (0.5098908543586731, 0.666556715965271, -1.1162208318710327), (0.43792232871055603, 0.6562263369560242, -1.095200777053833), (0.6822336316108704, 0.8345910906791687, -0.5874265432357788), (0.22679319977760315, 0.855518639087677, -0.4477679133415222), (0.8372780680656433, 1.2517015933990479, -1.2892236709594727), (0.10833899676799774, 1.2426751852035522, -1.1835554838180542), (0.6668668985366821, 0.734792947769165, -1.7581932544708252), (0.29388701915740967, 0.7678592801094055, -2.0157461166381836), (0.695573091506958, 0.5423800945281982, -1.8673416376113892), (0.2903895676136017, 0.5975773930549622, -2.1596217155456543), (0.6456348299980164, 0.5357115268707275, -1.6756508350372314), (0.32062840461730957, 0.5746983289718628, -2.0062496662139893), (0.6087786555290222, 0.6100534200668335, -1.702539086341858), (0.3421246111392975, 0.6472664475440979, -1.9890340566635132), (0.6374982595443726, 1.7502866983413696, -0.12648235261440277), (0.2956317365169525, 1.7629451751708984, 0.13280797004699707), (0.6442242860794067, 2.479630470275879, -0.1924973428249359), (0.36694929003715515, 2.503676652908325, 0.20086857676506042), (0.652686595916748, 3.1185290813446045, 0.45833444595336914), (0.3857725262641907, 3.1434378623962402, 0.7223259210586548), (0.6576684713363647, 3.209608316421509, 0.48637643456459045), (0.3777642846107483, 3.241208791732788, 0.7711342573165894), (0.6214977502822876, 3.329495906829834, -0.1869090050458908), (0.43038973212242126, 3.340376377105713, -0.04687630385160446)]"
surprise,"[(0.47454896569252014, 0.588395357131958, -1.196830153465271), (0.5085057020187378, 0.5124395489692688, -1.1577523946762085), (0.527260422706604, 0.5120465755462646, -1.1573131084442139), (0.5450056791305542, 0.5116795301437378, -1.1566596031188965), (0.4493926167488098, 0.5096469521522522, -1.1435943841934204), (0.42598286271095276, 0.505754292011261, -1.1427052021026611), (0.40333423018455505, 0.5020867586135864, -1.142871618270874), (0.5665119886398315, 0.5245596766471863, -0.7685042023658752), (0.35427597165107727, 0.5124776363372803, -0.6831005811691284), (0.5055278539657593, 0.6723676323890686, -1.0405141115188599), (0.4352647662162781, 0.6628751754760742, -1.019174337387085), (0.6815875768661499, 0.8359214663505554, -0.5417568683624268), (0.22434815764427185, 0.8553130030632019, -0.41048464179039), (0.8388671875, 1.257045865058899, -1.2257968187332153), (0.11380127817392349, 1.2568517923355103, -1.126950979232788), (0.6650704145431519, 0.7453569173812866, -1.6729778051376343), (0.2946813702583313, 0.7726704478263855, -1.927808403968811), (0.6942011117935181, 0.5475322604179382, -1.7781025171279907), (0.290446937084198, 0.5977087616920471, -2.066488742828369), (0.6440791487693787, 0.538092315196991, -1.5798991918563843), (0.31894543766975403, 0.5775012969970703, -1.917313814163208), (0.6053755879402161, 0.6153823137283325, -1.613729476928711), (0.3426125645637512, 0.6511378884315491, -1.9026861190795898), (0.6335892677307129, 1.74684476852417, -0.126724511384964), (0.29218336939811707, 1.7607274055480957, 0.1330530345439911), (0.6420220136642456, 2.4782419204711914, -0.16585111618041992), (0.3650096654891968, 2.502744436264038, 0.2508878707885742), (0.6508172750473022, 3.1148650646209717, 0.5194624662399292), (0.38476553559303284, 3.1421117782592773, 0.8080681562423706), (0.6558355093002319, 3.2050158977508545, 0.5518724918365479), (0.3769490420818329, 3.239689588546753, 0.8542400598526001), (0.6208586096763611, 3.3281197547912598, -0.10890641063451767), (0.42846599221229553, 3.340265989303589, 0.15554986894130707)]"
surprise,"[(0.4674908220767975, 0.588096022605896, -1.3369754552841187), (0.4986082911491394, 0.5134477615356445, -1.2962532043457031), (0.517561137676239, 0.5125481486320496, -1.2958571910858154), (0.5352492332458496, 0.5116528272628784, -1.2952280044555664), (0.439569890499115, 0.5120418667793274, -1.2556401491165161), (0.41670411825180054, 0.5091466307640076, -1.2547786235809326), (0.3946670889854431, 0.5067469477653503, -1.2547613382339478), (0.5601984858512878, 0.5248660445213318, -0.8960086703300476), (0.3522809147834778, 0.5181742310523987, -0.7251023054122925), (0.5010855197906494, 0.6723109483718872, -1.1797153949737549), (0.4295719265937805, 0.6646037697792053, -1.1254619359970093), (0.6850876212120056, 0.8366543054580688, -0.7025529146194458), (0.2277575433254242, 0.8593854904174805, -0.43797892332077026), (0.8301315307617188, 1.2572304010391235, -1.4974766969680786), (0.11136142909526825, 1.2527776956558228, -1.2139087915420532), (0.6639886498451233, 0.7516797184944153, -1.995687484741211), (0.2880702018737793, 0.7766261696815491, -2.1964402198791504), (0.6861577033996582, 0.5557302236557007, -2.1203129291534424), (0.2774321734905243, 0.600264310836792, -2.3567440509796143), (0.6396439075469971, 0.5473630428314209, -1.9187021255493164), (0.31257253885269165, 0.5836528539657593, -2.198538064956665), (0.600918173789978, 0.6255737543106079, -1.9378650188446045), (0.33980292081832886, 0.6580168008804321, -2.1726458072662354), (0.6349005699157715, 1.7484691143035889, -0.16335725784301758), (0.2970990538597107, 1.7604798078536987, 0.16970108449459076), (0.6427745223045349, 2.477393865585327, -0.2821081876754761), (0.3680890202522278, 2.4984519481658936, 0.27695897221565247), (0.661405086517334, 3.120147943496704, 0.35884520411491394), (0.39401549100875854, 3.1412878036499023, 0.7643750905990601), (0.6736358404159546, 3.2159368991851807, 0.38400790095329285), (0.3881470561027527, 3.2398295402526855, 0.8065690994262695), (0.6233068704605103, 3.327014684677124, -0.3231823742389679), (0.4331161081790924, 3.337893486022949, 0.1102745309472084)]"
surprise,"[(0.46188560128211975, 0.5878200531005859, -1.439384937286377), (0.4920111298561096, 0.5133594274520874, -1.3994693756103516), (0.5111523270606995, 0.512349009513855, -1.39898681640625), (0.5290497541427612, 0.5113348960876465, -1.3982893228530884), (0.4328707158565521, 0.5119246244430542, -1.3697232007980347), (0.4105328619480133, 0.5089651346206665, -1.3689357042312622), (0.38928550481796265, 0.5064373016357422, -1.3689736127853394), (0.5555467009544373, 0.5252192616462708, -0.9889755249023438), (0.35039883852005005, 0.5181246399879456, -0.8347593545913696), (0.4941108226776123, 0.6718613505363464, -1.2760509252548218), (0.42253413796424866, 0.6644364595413208, -1.235292911529541), (0.6839541792869568, 0.8372043371200562, -0.7645788192749023), (0.22683385014533997, 0.8595455288887024, -0.5223203301429749), (0.822597861289978, 1.263519048690796, -1.5505998134613037), (0.10478620231151581, 1.2530304193496704, -1.3140020370483398), (0.6593489050865173, 0.754144549369812, -2.0656538009643555), (0.28382042050361633, 0.7804976105690002, -2.2491984367370605), (0.6833869814872742, 0.5637961030006409, -2.1897363662719727), (0.2774743437767029, 0.6075443625450134, -2.406588077545166), (0.6391846537590027, 0.5528387427330017, -1.9909095764160156), (0.30911514163017273, 0.5882501006126404, -2.249819755554199), (0.5999463200569153, 0.62892746925354, -2.0088932514190674), (0.3359229266643524, 0.6600898504257202, -2.224173069000244), (0.6329655051231384, 1.7488594055175781, -0.15909108519554138), (0.29388347268104553, 1.7581249475479126, 0.16544392704963684), (0.6386196613311768, 2.4777109622955322, -0.26804351806640625), (0.3643151819705963, 2.4933218955993652, 0.2279309779405594), (0.6595801115036011, 3.121751070022583, 0.37383317947387695), (0.38964518904685974, 3.137552499771118, 0.7317748069763184), (0.6727530360221863, 3.2199313640594482, 0.39831799268722534), (0.3833065927028656, 3.237190008163452, 0.7709629535675049), (0.6201612949371338, 3.3251113891601562, -0.31387078762054443), (0.42926281690597534, 3.3344736099243164, 0.056629687547683716)]"
surprise,"[(0.4621972441673279, 0.5912437438964844, -1.5527403354644775), (0.49299755692481995, 0.5190920233726501, -1.5064926147460938), (0.5118247270584106, 0.5175791382789612, -1.5060349702835083), (0.5293506383895874, 0.5160427093505859, -1.505436658859253), (0.43431955575942993, 0.5189298391342163, -1.4853582382202148), (0.41200265288352966, 0.5163695812225342, -1.484798550605774), (0.39062902331352234, 0.5141275525093079, -1.484852910041809), (0.5550499558448792, 0.5337523818016052, -1.067535638809204), (0.3501583933830261, 0.5286609530448914, -0.9544175863265991), (0.494484007358551, 0.6762174963951111, -1.3785278797149658), (0.4234985411167145, 0.6698430776596069, -1.3495128154754639), (0.6832134127616882, 0.8606736660003662, -0.8641940951347351), (0.22867462038993835, 0.8613928556442261, -0.6663033366203308), (0.8067545890808105, 1.2678208351135254, -1.8746707439422607), (0.10404368489980698, 1.2490050792694092, -1.6043363809585571), (0.6561164259910583, 0.774615466594696, -2.6325736045837402), (0.2753067910671234, 0.7893120646476746, -2.669207811355591), (0.6810777187347412, 0.5905205607414246, -2.8003146648406982), (0.26824718713760376, 0.6182602047920227, -2.8564798831939697), (0.6391704678535461, 0.5719793438911438, -2.6052229404449463), (0.2992168068885803, 0.5973278284072876, -2.702507495880127), (0.6000009775161743, 0.6450694799423218, -2.5857648849487305), (0.32819676399230957, 0.6643185019493103, -2.6479275226593018), (0.6265358924865723, 1.759722113609314, -0.15104687213897705), (0.28739506006240845, 1.7642016410827637, 0.15746846795082092), (0.6263481378555298, 2.483201742172241, -0.25538504123687744), (0.3531009554862976, 2.4933981895446777, 0.12480846792459488), (0.6392084956169128, 3.1304306983947754, 0.3959199786186218), (0.36974114179611206, 3.140690565109253, 0.6505759358406067), (0.6490782499313354, 3.2316391468048096, 0.42214149236679077), (0.36227670311927795, 3.2431325912475586, 0.68979412317276), (0.5967419743537903, 3.3304624557495117, -0.2832552492618561), (0.4107907712459564, 3.337270975112915, -0.05291742831468582)]"
surprise,"[(0.4626930356025696, 0.5921925902366638, -1.4869794845581055), (0.4936099946498871, 0.5205621719360352, -1.448702335357666), (0.5122957825660706, 0.5185465216636658, -1.448238730430603), (0.52962327003479, 0.5165496468544006, -1.4476583003997803), (0.4351186752319336, 0.5211102366447449, -1.4211281538009644), (0.4128057062625885, 0.5183690786361694, -1.4203886985778809), (0.39137738943099976, 0.5157225728034973, -1.4204515218734741), (0.5547892451286316, 0.5345057249069214, -1.0066155195236206), (0.35035791993141174, 0.5298861265182495, -0.8988908529281616), (0.4946632981300354, 0.6773368716239929, -1.3198378086090088), (0.42401808500289917, 0.6718918681144714, -1.2846500873565674), (0.6827142238616943, 0.8594934344291687, -0.8050997853279114), (0.2286686897277832, 0.8620327711105347, -0.618533194065094), (0.8060290217399597, 1.2607241868972778, -1.6684997081756592), (0.10209885984659195, 1.2466034889221191, -1.4796245098114014), (0.6562359929084778, 0.7734178900718689, -2.339367389678955), (0.2744360566139221, 0.7909479737281799, -2.4552383422851562), (0.6813021898269653, 0.5894085168838501, -2.4903554916381836), (0.2685028314590454, 0.6223582625389099, -2.627288818359375), (0.6426948308944702, 0.5748894810676575, -2.3076353073120117), (0.2988147735595703, 0.6017147898674011, -2.4772071838378906), (0.6022962331771851, 0.6469437479972839, -2.2946014404296875), (0.32807087898254395, 0.6659652590751648, -2.431871175765991), (0.6260579824447632, 1.7570754289627075, -0.1314593255519867), (0.2871631979942322, 1.7631679773330688, 0.1376056671142578), (0.627334713935852, 2.4768502712249756, -0.2562759518623352), (0.3538445830345154, 2.488553524017334, 0.0976705402135849), (0.6402344703674316, 3.122877359390259, 0.4000663161277771), (0.37149906158447266, 3.1354565620422363, 0.5977734327316284), (0.6498684883117676, 3.222764015197754, 0.4273008704185486), (0.3644104599952698, 3.2368264198303223, 0.6344699859619141), (0.6002057790756226, 3.3216209411621094, -0.27715930342674255), (0.41483014822006226, 3.3300912380218506, -0.09699980914592743)]"
surprise,"[(0.46050047874450684, 0.5991225838661194, -1.3758444786071777), (0.49122175574302673, 0.5272515416145325, -1.328525185585022), (0.5101726651191711, 0.5255370736122131, -1.328094244003296), (0.527626633644104, 0.5234770774841309, -1.3273547887802124), (0.43202120065689087, 0.527269721031189, -1.3152061700820923), (0.409813791513443, 0.5250515341758728, -1.3145705461502075), (0.3887750804424286, 0.5233777165412903, -1.3147308826446533), (0.553153395652771, 0.5416352152824402, -0.8918972015380859), (0.35004115104675293, 0.5405855178833008, -0.8204763531684875), (0.49294671416282654, 0.6824242472648621, -1.2086788415908813), (0.4218561053276062, 0.6789114475250244, -1.1913738250732422), (0.682988703250885, 0.8790498375892639, -0.6798285245895386), (0.22796805202960968, 0.8788924813270569, -0.5534403324127197), (0.8046196103096008, 1.2714964151382446, -1.5355069637298584), (0.09650734066963196, 1.251604676246643, -1.3400367498397827), (0.6554454565048218, 0.789324164390564, -2.1825008392333984), (0.2690049111843109, 0.7945680022239685, -2.218956708908081), (0.6804159879684448, 0.6042767763137817, -2.3054003715515137), (0.25787487626075745, 0.6254642009735107, -2.3717234134674072), (0.6412177681922913, 0.5894132256507874, -2.1219098567962646), (0.2900446057319641, 0.6075459122657776, -2.211977005004883), (0.6012548208236694, 0.6621702909469604, -2.1369481086730957), (0.3206457197666168, 0.6720232367515564, -2.191575527191162), (0.6228246688842773, 1.7837978601455688, -0.1239318698644638), (0.2861675024032593, 1.792473316192627, 0.1300588846206665), (0.625732421875, 2.498756170272827, -0.30061647295951843), (0.3534260094165802, 2.501131296157837, -0.11945909261703491), (0.6391502022743225, 3.143000602722168, 0.26627376675605774), (0.37183040380477905, 3.1527936458587646, 0.1969529688358307), (0.6480549573898315, 3.2414603233337402, 0.283542275428772), (0.3646121621131897, 3.2563366889953613, 0.21204712986946106), (0.599824845790863, 3.3384900093078613, -0.42002612352371216), (0.41579312086105347, 3.341521978378296, -0.5200455188751221)]"
